ID,item_cnt_month
27541,0.179806962
27542,0.077252288
27543,0.054797779
27544,0.05218412
27545,0.060974879
27546,0.0473028
27547,0.042055092
27548,0.06761594
27549,0.043878483
27550,0.043003517
27551,0.050074407
27552,0.061749127
27553,0.067582407
27554,0.044472873
27555,0.066620303
27556,0.069796644
27557,0.062678477
27558,0.065532053
27559,0.222235406
27560,0.17371001
27561,0.010053329
27562,0.09043275
27563,0.097172483
27564,0.115830921
27565,0.656774256
27566,0.109623468
27567,0.224177404
27568,0.208380036
27569,0.05152747
27570,0.048100735
27571,0.108850441
27572,0.098393075
27573,0.076949902
27574,0.121883701
27575,0.278789299
27576,0.237214753
27577,0.073792989
27578,0.07067041
27579,0.123773332
27580,0.097818015
27581,0.155532552
27582,0.17908378
27583,0.233594355
27584,0.322618906
27585,0.122743712
27586,0.18394943
27587,0.087422422
27588,0.053343765
27589,0.053676472
27590,0.050928969
27591,0.057610534
27592,0.231295679
27593,0.112156403
27594,0.1206596
27595,0.241017529
27596,0.492492692
27597,0.391559521
27598,0.129330063
27599,0.230107731
27600,0.071389868
27601,0.115456034
27602,0.404685177
27603,0.013865456
27604,0.051744988
27605,0.755138214
27606,0.142821861
27607,0.5151368
27608,0.086154248
27609,0.226552249
27610,0.85968178
27611,0.040547495
27612,0.136238155
27613,0.220735808
27614,0.069201528
27615,0.094097632
27616,0.071655344
27617,0.043303404
27618,0.119286963
27619,0.084318343
27620,0.049058653
27621,0.28450418
27622,0.182012678
27623,0.287087285
27624,0.353598782
27625,0.179019634
27626,0.20738386
27627,0.309873757
27628,0.165624131
27629,0.430522721
27630,0.049767852
27631,0.192043717
27632,0.2511026
27633,0.27976714
27634,0.04432665
27635,0.0500268
27636,0.072332919
27637,0.350689639
27638,0.073171105
27639,0.040292243
27640,0.162748808
27641,0.062397216
27642,0.06601878
27643,0.08025519
27644,0.422942253
27645,0.087106704
27646,0.758378798
27647,0.093188118
27648,0.182856466
27649,0.047497679
27650,0.150083969
27651,0.064656651
27652,0.111153838
27653,0.109025124
27654,0.092392583
27655,0.065272278
27656,0.161952455
27657,0.052050682
27658,0.052050383
27659,0.273757383
27660,0.066561986
27661,0.128460704
27662,0.538579262
27663,0.244853334
27664,0.087291554
27665,0.131192161
27666,0.106039503
27667,0.276794239
27668,0.366127397
27669,0.13120579
27670,0.0822831
27671,0.085111902
27672,0.137561265
27673,0.071396293
27674,0.112489394
27675,0.18474759
27676,0.589600607
27677,0.306706857
27678,0.07874015
27679,0.123589149
27680,0.325320261
27681,0.072172501
27682,0.07857736
27683,0.073711684
27684,0.41195099
27685,0.192576327
27686,0.052457796
27687,0.347923923
27688,0.105647278
27689,0.064607206
27690,0.063885868
27691,0.225940478
27692,0.113871833
27693,0.072353021
27694,0.083895099
27695,0.165688267
27696,0.124933691
27697,0.095798242
27698,0.304033035
27699,0.155388343
27700,0.220150624
27701,0.058466601
27702,0.654983476
27703,0.55349968
27704,0.249702408
27705,0.09039587
27706,0.235200421
27707,0.213635253
27708,0.207266175
27709,0.084150513
27710,0.235184553
27711,0.126407106
27712,0.119237883
27713,0.316202016
27714,0.127828487
27715,0.060589709
27716,0.076954913
27717,0.094750794
27718,0.105595017
27719,0.129332
27720,0.193700329
27721,0.098106417
27722,0.08604468
27723,0.046850911
27724,0.186724091
27725,0.076211462
27726,0.061133146
27727,0.217010985
27728,0.160317885
27729,0.071245316
27730,0.187642206
27731,0.182809065
27732,0.100481141
27733,0.084738735
27734,0.332726953
27735,0.066971197
27736,0.110319135
27737,0.076162665
27738,0.065401218
27739,0.508723372
27740,0.073094692
27741,0.132169843
27742,0.174360874
27743,0.103545494
27744,0.195998633
27745,0.065371887
27746,0.05977659
27747,0.045977416
27748,0.075881863
27749,0.066199529
27750,0.069017512
27751,0.111529924
27752,0.095894019
27753,0.598678666
27754,0.253923608
27755,0.096111293
27756,0.119710946
27757,0.102571687
27758,0.07119007
27759,0.120037042
27760,0.061115168
27761,0.144120956
27762,0.080367364
27763,0.320748648
27764,0.114732885
27765,0.072433052
27766,0.153706185
27767,0.076473058
27768,0.17558288
27769,0.467319842
27770,0.156382729
27771,0.204071804
27772,0.15728894
27773,0.070441062
27774,0.071347822
27775,0.296934638
27776,0.153770422
27777,0.117966181
27778,0.09178175
27779,0.106698384
27780,0.104509182
27781,0.183653319
27782,0.136501561
27783,0.256525757
27784,0.169634578
27785,0.110824303
27786,0.280493682
27787,0.1967795
27788,0.051946726
27789,0.364562265
27790,0.310657314
27791,0.122312761
27792,0.107373205
27793,0.122077158
27794,0.457625477
27795,0.303282183
27796,0.106375675
27797,0.168433599
27798,0.14020965
27799,0.319708997
27800,0.069154465
27801,0.047091951
27802,0.491486478
27803,0.369376014
27804,0.059437278
27805,0.09573532
27806,0.175376317
27807,0.119199076
27808,0.239813453
27809,0.134449401
27810,0.049424796
27811,0.120418856
27812,0.0750555
27813,0.140382227
27814,0.210465745
27815,0.078721565
27816,0.057375754
27817,0.154547946
27818,0.269825449
27819,0.242537382
27820,0.110210174
27821,0.157983732
27822,0.147827374
27823,0.053397395
27824,0.569677985
27825,0.569676787
27826,0.326064874
27827,0.139784098
27828,0.16226703
27829,0.203332271
27830,0.177295148
27831,0.304131608
27832,0.262183692
27833,0.122087867
27834,0.137834608
27835,0.010268504
27836,0.069642981
27837,0.053736965
27838,0.101756431
27839,0.243999375
27840,0.133932433
27841,0.221252132
27842,0.475489117
27843,0.044937732
27844,0.106533888
27845,0.047959553
27846,0.051783203
27847,0.19099694
27848,0.010806673
27849,0.127881767
27850,0.059725153
27851,0.059466303
27852,0.270329781
27853,0.358139989
27854,0.057866652
27855,0.100780758
27856,0.064254759
27857,0.068803507
27858,0.066763332
27859,0.085689934
27860,0.054199623
27861,0.190147635
27862,0.07455971
27863,0.074771044
27864,0.069607787
27865,0.234957105
27866,0.082779831
27867,0.066251579
27868,0.086686994
27869,0.154130058
27870,0.258207247
27871,0.073646541
27872,0.220699139
27873,0.078709113
27874,0.289616671
27875,0.171297966
27876,0.137672516
27877,0.0672507
27878,0.074251308
27879,0.105905642
27880,0.070568473
27881,0.072830667
27882,0.071428997
27883,0.182092206
27884,0.09276117
27885,0.164992746
27886,0.121352309
27887,0.515658396
27888,0.166779237
27889,0.050346458
27890,0.050100472
27891,0.064268148
27892,0.055394976
27893,0.144900808
27894,0.186204217
27895,0.055405434
27896,0.060680255
27897,0.214558337
27898,0.512308046
27899,0.081872706
27900,0.295467031
27901,0.070453008
27902,0.143746408
27903,0.07505666
27904,0.060828393
27905,0.146304073
27906,0.043380273
27907,0.144284115
27908,0.045283176
27909,0.172407478
27910,0.044342671
27911,0.06168862
27912,0.124826543
27913,0.201299044
27914,0.242724235
27915,0.170040572
27916,0.052417166
27917,0.156525958
27918,0.057534938
27919,0.231041965
27920,0.068934829
27921,0.351587449
27922,0.077005552
27923,0.063041107
27924,0.072049348
27925,0.076787968
27926,0.09538847
27927,0.133602465
27928,0.16779794
27929,0.207817202
27930,0.24599681
27931,0.134808602
27932,0.137749896
27933,0.056756675
27934,0.14711165
27935,0.157166298
27936,0.114910615
27937,0.046178013
27938,0.222630297
27939,0.062431944
27940,0.07425825
27941,0.081398558
27942,0.082980168
27943,0.172634806
27944,0.141444697
27945,0.061281826
27946,0.141596808
27947,0.172754553
27948,0.053912251
27949,0.057606289
27950,0.072259771
27951,0.049257756
27952,0.169242509
27953,0.229532013
27954,0.059152712
27955,0.062473925
27956,0.560587231
27957,0.069542821
27958,0.052211441
27959,0.045413079
27960,0.051395929
27961,0.058674983
27962,0.074536028
27963,0.059459069
27964,0.171117827
27965,0.178875506
27966,0.183621453
27967,0.133200536
27968,0.082212328
27969,0.319797703
27970,0.196329152
27971,0.14198861
27972,0.059971995
27973,0.196226876
27974,0.51995054
27975,0.3077107
27976,0.185943446
27977,0.045149247
27978,0.05028272
27979,0.223700338
27980,0.306971254
27981,1.031347149
27982,0.047377016
27983,0.14484505
27984,0.05286208
27985,0.031551663
27986,0.066335165
27987,0.156203604
27988,0.06441834
27989,0.068790567
27990,0.095420101
27991,0.071812582
27992,0.044989217
27993,0.114911256
27994,0.202262194
27995,0.162215732
27996,0.046250008
27997,0.069722241
27998,0.124800765
27999,0.072709242
28000,0.122204551
28001,0.09502041
28002,0.050656471
28003,0.299474263
28004,0.166969258
28005,0.162794157
28006,0.366997743
28007,0.09373721
28008,0.077231306
28009,0.052036354
28010,0.213567314
28011,0.066855971
28012,0.041716143
28013,0.046805017
28014,0.531546583
28015,0.046043745
28016,0.096997966
28017,0.09699557
28018,0.083375301
28019,0.072362823
28020,0.045493779
28021,0.046683919
28022,0.0839014
28023,0.083769126
28024,0.171656078
28025,0.100340786
28026,0.368171566
28027,0.344007296
28028,0.145714691
28029,0.059697983
28030,0.28097606
28031,0.220467968
28032,0.09529552
28033,0.506003922
28034,0.051061906
28035,0.042877143
28036,0.108418488
28037,0.082305653
28038,0.073804424
28039,0.212332887
28040,0.176355421
28041,0.087686905
28042,0.07026479
28043,0.09403398
28044,0.097069067
28045,0.046062348
28046,0.091072154
28047,0.134047748
28048,0.043425165
28049,0.041714176
28050,0.067750533
28051,0.049793169
28052,0.043975219
28053,0.220820676
28054,0.195538956
28055,0.141793436
28056,0.657148033
28057,0.094693071
28058,0.096418814
28059,0.563614741
28060,0.158266848
28061,0.080375163
28062,0.148402879
28063,0.044831665
28064,0.04191851
28065,0.041917911
28066,0.054230145
28067,0.150557441
28068,0.071699051
28069,0.103367927
28070,2.926711074
28071,0.231174645
28072,0.054688143
28073,0.181978941
28074,0.12973786
28075,0.11389792
28076,0.088630023
28077,0.135933019
28078,0.058059492
28079,-0.004167462
28080,0.314261094
28081,0.049050256
28082,0.006470988
28083,0.083521798
28084,0.068966757
28085,0.22748543
28086,0.049493892
28087,0.060707937
28088,0.147318659
28089,0.932474102
28090,0.053344428
28091,0.113700274
28092,0.045649513
28093,0.087262316
28094,0.291018976
28095,0.134306414
28096,0.11120854
28097,0.163586217
28098,0.076625964
28099,0.258764963
28100,0.062430844
28101,0.06210604
28102,0.078676027
28103,0.120982042
28104,0.297704399
28105,0.203689049
28106,0.147905687
28107,0.501387786
28108,0.108131946
28109,0.085437615
28110,0.111007417
28111,0.090206726
28112,0.102241935
28113,0.067297648
28114,0.143095687
28115,0.079689421
28116,0.506118136
28117,0.144467252
28118,0.058128448
28119,0.148887851
28120,0.346082051
28121,1.332628068
28122,0.142302883
28123,0.254216403
28124,0.168342252
28125,0.096239655
28126,0.055570858
28127,0.142494578
28128,0.155717885
28129,0.113099031
28130,0.071497577
28131,0.077658932
28132,0.056193983
28133,0.062677457
28134,0.101511688
28135,0.107863476
28136,0.09723251
28137,0.054400513
28138,0.088660279
28139,0.060121078
28140,0.144996271
28141,0.504483372
28142,0.101290441
28143,0.375520967
28144,0.504463312
28145,0.14474062
28146,0.048260968
28147,0.06987112
28148,0.077270771
28149,0.161999688
28150,0.081702011
28151,0.07105953
28152,0.064913416
28153,0.234662322
28154,0.062756913
28155,0.173655612
28156,0.050489211
28157,0.198735044
28158,0.120560133
28159,0.670427108
28160,0.176344153
28161,0.118891767
28162,0.061187624
28163,0.071472312
28164,0.065393711
28165,0.504274392
28166,0.50595221
28167,0.076469821
28168,0.138551328
28169,0.05255192
28170,0.070482251
28171,0.082069373
28172,0.253124846
28173,0.067685081
28174,0.066612466
28175,0.504620496
28176,0.254003662
28177,0.125095047
28178,0.504657921
28179,0.079819968
28180,0.074008837
28181,0.074005843
28182,0.131983136
28183,0.163327121
28184,0.124644331
28185,0.067269755
28186,0.137790547
28187,0.086077067
28188,0.060969364
28189,0.090915251
28190,0.124526468
28191,0.061528171
28192,0.075519786
28193,0.081960392
28194,0.06237788
28195,0.155413958
28196,0.161909248
28197,0.108242593
28198,0.054661687
28199,0.535840648
28200,0.50458876
28201,0.050703234
28202,0.057804238
28203,0.076470121
28204,0.060736541
28205,0.113112326
28206,0.112911169
28207,0.715998189
28208,-0.01270115
28209,0.148076792
28210,0.192328979
28211,0.146277468
28212,0.100879178
28213,0.140166291
28214,0.081581054
28215,0.187915613
28216,0.062733745
28217,0.08157297
28218,0.057906921
28219,0.144492085
28220,0.125441776
28221,0.171314047
28222,0.678199319
28223,0.095317963
28224,0.197143231
28225,0.352998034
28226,0.185220434
28227,0.082491865
28228,0.049356382
28229,0.082494559
28230,0.133985219
28231,0.151144645
28232,0.077001499
28233,0.158306466
28234,0.09109319
28235,0.068812899
28236,0.058281916
28237,0.06019461
28238,0.060755758
28239,0.077044612
28240,0.092166702
28241,0.058322905
28242,0.077120111
28243,0.253164458
28244,0.112880578
28245,0.194574499
28246,1.096722226
28247,0.134464469
28248,0.152000902
28249,0.086392627
28250,0.170877684
28251,0.074262253
28252,0.114132113
28253,0.151975453
28254,0.075492824
28255,0.193710277
28256,0.098239991
28257,0.235363848
28258,0.318312463
28259,0.08147251
28260,0.076674466
28261,0.080496725
28262,0.230702948
28263,0.194858384
28264,0.222196987
28265,0.077843184
28266,0.164092476
28267,0.146051481
28268,0.146832843
28269,0.146832544
28270,0.075096912
28271,0.072950571
28272,0.073291749
28273,0.959460835
28274,0.073759687
28275,0.170551747
28276,0.080329957
28277,0.175452075
28278,0.078393111
28279,0.123993244
28280,0.12885376
28281,0.174706351
28282,0.121082095
28283,0.816240088
28284,0.141921805
28285,0.204107734
28286,0.084536467
28287,0.184145647
28288,0.130765995
28289,0.082237336
28290,0.232589032
28291,0.060822457
28292,0.076390485
28293,0.150026694
28294,0.161214667
28295,0.083038454
28296,0.085458619
28297,0.082305299
28298,0.107858064
28299,0.225031685
28300,0.0491129
28301,0.093438529
28302,0.137147007
28303,0.114750685
28304,0.149818943
28305,0.210555299
28306,0.160709875
28307,0.291962491
28308,0.075928654
28309,0.08050694
28310,0.159672194
28311,0.159671895
28312,0.093634766
28313,0.183468316
28314,0.172319734
28315,0.208672411
28316,0.079200539
28317,0.075256548
28318,0.159670398
28319,0.111022102
28320,0.088589846
28321,0.132682809
28322,0.070049275
28323,0.097250323
28324,0.079780708
28325,0.159630578
28326,0.088393236
28327,0.159623991
28328,0.456495151
28329,0.140611904
28330,0.100448303
28331,0.045949241
28332,0.04266828
28333,0.093767717
28334,0.051339114
28335,0.171379398
28336,0.06562697
28337,0.045344585
28338,0.06689127
28339,0.267853502
28340,0.124703586
28341,0.085840594
28342,0.101702524
28343,0.221408994
28344,0.127949063
28345,0.129555217
28346,0.114801657
28347,0.094598528
28348,0.153065461
28349,0.154108103
28350,0.045481773
28351,0.099826277
28352,0.09521367
28353,0.130521368
28354,0.061128132
28355,0.064828393
28356,0.680571004
28357,0.313406946
28358,0.08596416
28359,0.184187069
28360,0.185850256
28361,0.094310946
28362,0.087599898
28363,0.047731554
28364,0.071700654
28365,0.071594201
28366,0.364189668
28367,0.073156804
28368,0.194189166
28369,0.069637878
28370,0.078659442
28371,0.184782476
28372,0.071499487
28373,0.200947067
28374,0.192560181
28375,0.087715669
28376,0.079310011
28377,0.399781037
28378,0.601261036
28379,0.230378675
28380,0.051190204
28381,0.118241813
28382,0.139340212
28383,0.529964238
28384,0.223815778
28385,0.228931948
28386,0.058547437
28387,0.118212483
28388,0.104637069
28389,0.1155964
28390,0.044982929
28391,0.056396469
28392,0.051841844
28393,0.048572991
28394,0.142387713
28395,0.068884236
28396,0.111032259
28397,0.044503848
28398,0.119435772
28399,0.018081719
28400,0.176603806
28401,0.119228555
28402,0.510668758
28403,0.118547016
28404,0.553513536
28405,0.195434547
28406,0.17307373
28407,0.119270194
28408,0.175862371
28409,0.081024235
28410,0.061323166
28411,0.170399782
28412,0.066470563
28413,0.092940145
28414,0.088363965
28415,0.144520141
28416,0.244609874
28417,0.073335758
28418,0.091287377
28419,0.299397705
28420,0.134138497
28421,0.070758745
28422,0.243964833
28423,0.428900215
28424,0.105059144
28425,0.088946472
28426,0.077265494
28427,0.094550999
28428,0.081769102
28429,0.389007032
28430,0.18404029
28431,0.256525458
28432,0.147948663
28433,0.231172463
28434,0.242874088
28435,0.138332067
28436,0.08438866
28437,0.287914041
28438,0.086718737
28439,0.092057299
28440,0.206012092
28441,0.062696534
28442,0.094433133
28443,0.169878169
28444,0.14456369
28445,0.149461835
28446,0.111169201
28447,0.054593977
28448,0.041617526
28449,0.105041049
28450,0.044382738
28451,0.10562771
28452,0.079197801
28453,0.195360474
28454,0.136249151
28455,0.155721678
28456,0.148752172
28457,0.200282235
28458,0.069402217
28459,0.154329795
28460,0.071656723
28461,0.187477994
28462,0.040850412
28463,0.058840254
28464,0.054851821
28465,0.040878475
28466,0.158310189
28467,0.114463699
28468,0.157689977
28469,1.015027996
28470,0.072192854
28471,0.066279212
28472,0.231557998
28473,0.208495744
28474,0.099477298
28475,0.127618453
28476,0.148291996
28477,0.251670202
28478,0.130908085
28479,0.082017749
28480,0.087853552
28481,0.133883037
28482,0.067040437
28483,0.192948873
28484,0.164223227
28485,0.238208192
28486,0.167197629
28487,0.060192717
28488,0.089257646
28489,0.24166338
28490,1.559008698
28491,0.071626015
28492,0.129234968
28493,0.37040005
28494,0.066006258
28495,0.087215257
28496,0.165219698
28497,0.075897884
28498,0.071753715
28499,0.508265453
28500,0.073774724
28501,0.098365538
28502,0.124215612
28503,0.10257373
28504,0.063454722
28505,-0.012552908
28506,0.192629419
28507,0.09080442
28508,0.071340533
28509,0.074474103
28510,0.219117744
28511,0.230446131
28512,0.164553237
28513,0.117602024
28514,0.265592953
28515,0.129842558
28516,0.100927041
28517,0.099627133
28518,0.133322302
28519,0.082548751
28520,0.049416262
28521,0.049421651
28522,0.072037759
28523,0.172254738
28524,0.093520965
28525,0.078375059
28526,0.156563425
28527,0.099811697
28528,0.065241792
28529,0.068339503
28530,0.055119255
28531,0.044148855
28532,0.051541207
28533,0.045690731
28534,0.044653334
28535,0.0718216
28536,0.137893183
28537,0.046603218
28538,0.160297681
28539,0.105613801
28540,0.150951196
28541,0.072859735
28542,2.880203663
28543,0.090921472
28544,0.218093837
28545,0.119380789
28546,0.043469657
28547,0.080960147
28548,0.08263381
28549,0.079166981
28550,0.070773175
28551,0.382841929
28552,0.089327513
28553,0.232494764
28554,0.142409925
28555,0.099422821
28556,0.076725546
28557,0.067046156
28558,0.060468759
28559,0.112013461
28560,0.207979129
28561,0.125277424
28562,0.069366209
28563,0.340225357
28564,0.093342369
28565,0.192885374
28566,0.06861844
28567,0.080578406
28568,0.182410932
28569,0.092944133
28570,0.138934101
28571,0.08894359
28572,0.074359952
28573,0.061649291
28574,0.130721227
28575,0.124363134
28576,0.043920994
28577,0.066314052
28578,0.167527776
28579,0.050011345
28580,0.051758525
28581,0.075415693
28582,0.075410903
28583,0.09052271
28584,0.071474128
28585,0.187704045
28586,0.158463118
28587,0.066431944
28588,0.257095152
28589,0.225656454
28590,0.144845853
28591,0.006432066
28592,0.164663858
28593,0.088595177
28594,0.190829349
28595,0.133878267
28596,0.08916206
28597,0.078323884
28598,0.136908248
28599,0.070764137
28600,0.149101677
28601,0.146341131
28602,0.494447901
28603,0.4944485
28604,0.4944488
28605,0.494449099
28606,0.494449398
28607,0.494449698
28608,0.494449997
28609,0.494450297
28610,0.494450596
28611,0.494450895
28612,0.494451195
28613,0.494448201
28614,3.823712932
28615,0.10068506
28616,0.127699893
28617,0.183810998
28618,0.087975376
28619,0.08721572
28620,0.133625203
28621,0.066411868
28622,0.058940606
28623,0.058589418
28624,0.11921323
28625,0.049258011
28626,0.138679773
28627,0.22245179
28628,0.341204926
28629,0.372724247
28630,0.050632662
28631,0.064812719
28632,0.085273444
28633,0.064401709
28634,0.064402009
28635,0.096165405
28636,0.085361198
28637,0.050603949
28638,0.062780419
28639,0.066153108
28640,0.051525328
28641,0.093966013
28642,0.218246955
28643,0.09883403
28644,0.108320461
28645,0.198615209
28646,0.103466378
28647,0.100855698
28648,0.14660539
28649,0.213172428
28650,0.210889835
28651,0.061206608
28652,0.061997965
28653,0.054758857
28654,0.07104991
28655,0.14678973
28656,0.038886208
28657,0.154117878
28658,0.053052159
28659,0.067686984
28660,0.091431557
28661,0.132208986
28662,0.069514113
28663,0.067267635
28664,0.151998507
28665,0.193107547
28666,0.19476026
28667,0.091879251
28668,0.084360712
28669,0.068454878
28670,0.081570613
28671,0.068512071
28672,0.08310141
28673,0.136660722
28674,0.173722605
28675,0.156981639
28676,0.505372909
28677,0.106241355
28678,0.076315366
28679,0.193031873
28680,0.097754756
28681,0.143480597
28682,0.09775745
28683,0.106240457
28684,0.087503469
28685,0.171058749
28686,0.819603214
28687,0.23621343
28688,0.107991403
28689,0.098275293
28690,0.071227548
28691,0.140332416
28692,0.068502233
28693,0.372422232
28694,0.112021178
28695,0.173070626
28696,0.700361606
28697,0.107044923
28698,0.070879516
28699,0.091549913
28700,0.077953522
28701,0.109553427
28702,0.072602309
28703,0.174151261
28704,0.078026081
28705,0.077825606
28706,0.067009385
28707,0.159638063
28708,0.072623933
28709,0.072009883
28710,0.314838483
28711,0.160227011
28712,0.056912279
28713,0.188620478
28714,0.403364592
28715,0.254937073
28716,0.169103419
28717,0.068035233
28718,0.400862307
28719,0.212530898
28720,0.053828927
28721,0.090103
28722,0.066762326
28723,0.08143345
28724,0.200311616
28725,0.206338883
28726,0.063934758
28727,0.198646082
28728,0.083721898
28729,0.056224913
28730,0.081244364
28731,0.20009939
28732,0.058651429
28733,0.166219139
28734,0.147196417
28735,0.081267507
28736,0.058218876
28737,0.235203715
28738,0.062683346
28739,0.105035808
28740,0.831804747
28741,0.105850381
28742,0.063255032
28743,0.158253008
28744,0.111507888
28745,0.063559246
28746,0.066244013
28747,0.099191959
28748,0.105310161
28749,0.108816459
28750,0.1968361
28751,0.060745828
28752,0.101096467
28753,0.062762029
28754,0.100557431
28755,0.137685533
28756,0.165223078
28757,0.235209104
28758,0.285084403
28759,0.041522997
28760,0.108116873
28761,0.172897219
28762,0.196232951
28763,0.040417432
28764,0.082242734
28765,0.063472663
28766,0.072764919
28767,0.235192337
28768,0.065277747
28769,0.072393387
28770,0.168567111
28771,0.108829632
28772,0.280162426
28773,0.384201089
28774,0.504619322
28775,0.172370318
28776,0.103938947
28777,0.321207771
28778,0.044936638
28779,0.121147419
28780,0.061317434
28781,0.06664938
28782,0.093167233
28783,0.070318187
28784,0.05663923
28785,0.061457436
28786,0.094802553
28787,0.504858541
28788,0.061499209
28789,0.173495376
28790,0.098506178
28791,0.192848059
28792,0.258615199
28793,0.161083515
28794,0.085524165
28795,0.160101585
28796,0.095960457
28797,0.192607101
28798,0.069052715
28799,0.085829239
28800,0.136409858
28801,0.067607591
28802,0.339781343
28803,0.086344514
28804,0.056104985
28805,0.5027386
28806,0.062055496
28807,0.07699541
28808,0.111201367
28809,0.159843802
28810,0.130494119
28811,0.09144867
28812,0.159964759
28813,0.488796907
28814,0.497193243
28815,0.159981526
28816,0.141908246
28817,0.102407821
28818,0.067352643
28819,0.088070556
28820,0.305633818
28821,0.219183583
28822,0.134628
28823,0.074765664
28824,0.135579277
28825,0.078964501
28826,0.175558157
28827,0.36359368
28828,0.078868992
28829,0.508116353
28830,0.063613596
28831,0.138753019
28832,0.072650073
28833,0.08707229
28834,0.174364501
28835,0.085977458
28836,0.058213934
28837,0.260973802
28838,0.063905914
28839,0.20005931
28840,0.082845109
28841,0.110563003
28842,0.157647271
28843,0.07926869
28844,0.065521366
28845,0.144204308
28846,0.493895217
28847,0.118653875
28848,0.063634968
28849,0.290868341
28850,0.182852102
28851,0.125889083
28852,0.082062372
28853,0.16038619
28854,0.076825305
28855,0.206750285
28856,0.185181935
28857,0.097785594
28858,0.102224627
28859,0.094152498
28860,0.084879544
28861,0.090120465
28862,0.089403536
28863,0.057843995
28864,0.102815699
28865,0.186876742
28866,0.118172934
28867,0.146202634
28868,0.103968769
28869,0.09507412
28870,0.077363942
28871,0.062614303
28872,0.079744581
28873,0.163379459
28874,0.153769823
28875,0.153770122
28876,0.153771021
28877,0.073066878
28878,0.157142519
28879,0.172263163
28880,0.096589968
28881,0.231919834
28882,0.074992522
28883,0.123695297
28884,0.097746073
28885,0.086238441
28886,0.05352809
28887,0.5107972
28888,0.081346924
28889,0.084462877
28890,0.162605285
28891,0.08037714
28892,0.131670672
28893,0.104659464
28894,0.166026785
28895,0.510823248
28896,0.141891814
28897,0.069643444
28898,0.058947493
28899,0.160930021
28900,0.505403747
28901,0.15956746
28902,0.080191736
28903,0.060331529
28904,0.059638003
28905,0.068495994
28906,0.159567161
28907,0.074395177
28908,0.505379495
28909,0.077802206
28910,0.082526041
28911,0.047910747
28912,0.046349903
28913,0.060309022
28914,0.058350603
28915,0.51063792
28916,0.064804887
28917,0.16071666
28918,0.145147922
28919,0.081105345
28920,0.112068247
28921,0.055483775
28922,0.057314377
28923,0.062289766
28924,0.108872418
28925,0.108429402
28926,0.110053887
28927,0.146499673
28928,0.141886759
28929,0.061985149
28930,0.069638769
28931,0.133093183
28932,0.061024779
28933,0.151209475
28934,0.098498864
28935,0.091987126
28936,0.070388572
28937,0.074709248
28938,0.068848236
28939,0.068423135
28940,0.10051241
28941,0.098841683
28942,0.073613698
28943,0.078267498
28944,0.065006878
28945,0.151724317
28946,0.079723776
28947,0.147686116
28948,0.045836472
28949,0.075708588
28950,0.100811891
28951,0.065986899
28952,0.364208076
28953,0.12385522
28954,0.113428052
28955,0.169654459
28956,0.147198227
28957,0.144436427
28958,0.131325755
28959,0.333448028
28960,0.116751292
28961,0.108906951
28962,0.225972612
28963,0.100378181
28964,0.143993163
28965,0.094242536
28966,0.171060545
28967,0.117356147
28968,0.103807652
28969,0.505125905
28970,0.071103838
28971,0.08123056
28972,0.841287839
28973,0.252672094
28974,0.086892665
28975,0.116937183
28976,0.050766916
28977,0.081867674
28978,0.162396666
28979,0.110046342
28980,0.086126745
28981,0.145864042
28982,0.147387133
28983,0.044996005
28984,0.060282233
28985,0.134033865
28986,0.204359903
28987,0.199978289
28988,0.100349239
28989,0.149135626
28990,0.040764248
28991,0.048475691
28992,0.045271715
28993,0.12380074
28994,0.147774949
28995,0.066915493
28996,0.062160289
28997,0.067861047
28998,0.042960825
28999,0.049665037
29000,0.223654483
29001,0.090554166
29002,0.04483011
29003,0.045618377
29004,0.091405688
29005,0.054278197
29006,0.078551545
29007,0.068701208
29008,0.123821415
29009,0.08262216
29010,0.069605194
29011,0.443300471
29012,0.226090547
29013,0.119126473
29014,0.115101304
29015,0.070173981
29016,0.124473936
29017,0.040406756
29018,0.066064264
29019,0.069758938
29020,0.071121618
29021,0.084871505
29022,0.070578992
29023,0.071123713
29024,0.07112551
29025,0.072468494
29026,0.068345504
29027,0.063539115
29028,0.064964033
29029,0.075316034
29030,0.064135462
29031,0.0788634
29032,0.084851445
29033,0.069792295
29034,0.064923684
29035,0.065687732
29036,0.084853241
29037,0.065567038
29038,0.065385215
29039,0.064561733
29040,0.185151455
29041,0.065131806
29042,0.065378377
29043,0.078418764
29044,0.057695027
29045,0.067745729
29046,0.072007861
29047,0.138854972
29048,0.138871739
29049,0.070268206
29050,0.563589383
29051,0.078520792
29052,0.159283927
29053,0.563584892
29054,0.069553757
29055,0.117634005
29056,0.070099644
29057,0.141876988
29058,0.092019177
29059,0.515082672
29060,0.078579174
29061,0.100090254
29062,0.1442984
29063,0.064441348
29064,0.118165674
29065,0.077869843
29066,0.095266769
29067,0.067528404
29068,0.059838429
29069,0.075491688
29070,0.055476597
29071,0.078251529
29072,0.087302366
29073,0.129557496
29074,0.07830572
29075,0.50691665
29076,0.500784682
29077,0.159912984
29078,0.159913283
29079,0.13562657
29080,0.074702208
29081,0.069341943
29082,0.111751269
29083,0.148664089
29084,0.550824918
29085,0.078640851
29086,0.172168629
29087,0.135577537
29088,0.060023227
29089,0.078844142
29090,0.064287959
29091,0.162371535
29092,0.135907438
29093,0.078852226
29094,0.146786722
